simulation_id,time_step,susceptible,infected,recovered
6,189,0,0,100
6,190,0,0,100
6,191,0,0,100
6,192,0,0,100
6,193,0,0,100
6,194,0,0,100
6,195,0,0,100
6,196,0,0,100
6,197,0,0,100
6,198,0,0,100
6,199,0,0,100
6,200,0,0,100
7,0,95,5,0
7,1,84,16,0
7,2,70,30,0
7,3,51,49,0
7,4,40,60,0
7,5,27,73,0
7,6,16,84,0
7,7,2,98,0
7,8,1,99,0
7,9,0,100,0
7,10,0,100,0
7,11,0,100,0
7,12,0,100,0
7,13,0,100,0
7,14,0,100,0
7,15,0,100,0
7,16,0,100,0
7,17,0,100,0
7,18,0,100,0
7,19,0,100,0
7,20,0,100,0
7,21,0,95,5
7,22,0,84,16
7,23,0,70,30
7,24,0,51,49
7,25,0,40,60
7,26,0,27,73
7,27,0,16,84
7,28,0,2,98
7,29,0,1,99
7,30,0,0,100
7,31,0,0,100
7,32,0,0,100
7,33,0,0,100
7,34,0,0,100
7,35,0,0,100
7,36,0,0,100
7,37,0,0,100
7,38,0,0,100
7,39,0,0,100
7,40,0,0,100
7,41,0,0,100
7,42,0,0,100
7,43,0,0,100
7,44,0,0,100
7,45,0,0,100
7,46,0,0,100
7,47,0,0,100
7,48,0,0,100
7,49,0,0,100
7,50,0,0,100
7,51,0,0,100
7,52,0,0,100
7,53,0,0,100
7,54,0,0,100
7,55,0,0,100
7,56,0,0,100
7,57,0,0,100
7,58,0,0,100
7,59,0,0,100
7,60,0,0,100
7,61,0,0,100
7,62,0,0,100
7,63,0,0,100
7,64,0,0,100
7,65,0,0,100
7,66,0,0,100
7,67,0,0,100
7,68,0,0,100
7,69,0,0,100
7,70,0,0,100
7,71,0,0,100
7,72,0,0,100
7,73,0,0,100
7,74,0,0,100
7,75,0,0,100
7,76,0,0,100
7,77,0,0,100
7,78,0,0,100
7,79,0,0,100
7,80,0,0,100
7,81,0,0,100
7,82,0,0,100
7,83,0,0,100
7,84,0,0,100
7,85,0,0,100
7,86,0,0,100
7,87,0,0,100
7,88,0,0,100
7,89,0,0,100
7,90,0,0,100
7,91,0,0,100
7,92,0,0,100
7,93,0,0,100
7,94,0,0,100
7,95,0,0,100
7,96,0,0,100
7,97,0,0,100
7,98,0,0,100
7,99,0,0,100
7,100,0,0,100
7,101,0,0,100
7,102,0,0,100
7,103,0,0,100
7,104,0,0,100
7,105,0,0,100
7,106,0,0,100
7,107,0,0,100
7,108,0,0,100
7,109,0,0,100
7,110,0,0,100
7,111,0,0,100
7,112,0,0,100
7,113,0,0,100
7,114,0,0,100
7,115,0,0,100
7,116,0,0,100
7,117,0,0,100
7,118,0,0,100
7,119,0,0,100
7,120,0,0,100
7,121,0,0,100
7,122,0,0,100
7,123,0,0,100
7,124,0,0,100
7,125,0,0,100
7,126,0,0,100
7,127,0,0,100
7,128,0,0,100
7,129,0,0,100
7,130,0,0,100
7,131,0,0,100
7,132,0,0,100
7,133,0,0,100
7,134,0,0,100
7,135,0,0,100
7,136,0,0,100
7,137,0,0,100
7,138,0,0,100
7,139,0,0,100
7,140,0,0,100
7,141,0,0,100
7,142,0,0,100
7,143,0,0,100
7,144,0,0,100
7,145,0,0,100
7,146,0,0,100
7,147,0,0,100
7,148,0,0,100
7,149,0,0,100
7,150,0,0,100
7,151,0,0,100
7,152,0,0,100
7,153,0,0,100
7,154,0,0,100
7,155,0,0,100
7,156,0,0,100
7,157,0,0,100
7,158,0,0,100
7,159,0,0,100
7,160,0,0,100
7,161,0,0,100
7,162,0,0,100
7,163,0,0,100
7,164,0,0,100
7,165,0,0,100
7,166,0,0,100
7,167,0,0,100
7,168,0,0,100
7,169,0,0,100
7,170,0,0,100
7,171,0,0,100
7,172,0,0,100
7,173,0,0,100
7,174,0,0,100
7,175,0,0,100
7,176,0,0,100
7,177,0,0,100
7,178,0,0,100
7,179,0,0,100
7,180,0,0,100
7,181,0,0,100
7,182,0,0,100
7,183,0,0,100
7,184,0,0,100
7,185,0,0,100
7,186,0,0,100
7,187,0,0,100
7,188,0,0,100
7,189,0,0,100
7,190,0,0,100
7,191,0,0,100
7,192,0,0,100
7,193,0,0,100
7,194,0,0,100
7,195,0,0,100
7,196,0,0,100
7,197,0,0,100
7,198,0,0,100
7,199,0,0,100
7,200,0,0,100
8,0,95,5,0
8,1,84,16,0
8,2,66,34,0
8,3,51,49,0
8,4,37,63,0
8,5,26,74,0
8,6,18,82,0
8,7,14,86,0
8,8,8,92,0
8,9,6,94,0
8,10,3,97,0
8,11,1,99,0
8,12,0,100,0
8,13,0,100,0
8,14,0,100,0
8,15,0,100,0
8,16,0,100,0
8,17,0,100,0
8,18,0,100,0
8,19,0,100,0
8,20,0,100,0
8,21,0,95,5
8,22,0,84,16
8,23,0,66,34
8,24,0,51,49
8,25,0,37,63
8,26,0,26,74
8,27,0,18,82
8,28,0,14,86
8,29,0,8,92
8,30,0,6,94
8,31,0,3,97
8,32,0,1,99
8,33,0,0,100
8,34,0,0,100
8,35,0,0,100
8,36,0,0,100
8,37,0,0,100
8,38,0,0,100
8,39,0,0,100
8,40,0,0,100
8,41,0,0,100
8,42,0,0,100
8,43,0,0,100
8,44,0,0,100
8,45,0,0,100
8,46,0,0,100
8,47,0,0,100
8,48,0,0,100
8,49,0,0,100
8,50,0,0,100
8,51,0,0,100
8,52,0,0,100
8,53,0,0,100
8,54,0,0,100
8,55,0,0,100
8,56,0,0,100
8,57,0,0,100
8,58,0,0,100
8,59,0,0,100
8,60,0,0,100
8,61,0,0,100
8,62,0,0,100
8,63,0,0,100
8,64,0,0,100
8,65,0,0,100
8,66,0,0,100
8,67,0,0,100
8,68,0,0,100
8,69,0,0,100
8,70,0,0,100
8,71,0,0,100
8,72,0,0,100
8,73,0,0,100
8,74,0,0,100
8,75,0,0,100
8,76,0,0,100
8,77,0,0,100
8,78,0,0,100
8,79,0,0,100
8,80,0,0,100
8,81,0,0,100
8,82,0,0,100
8,83,0,0,100
8,84,0,0,100
8,85,0,0,100
8,86,0,0,100
8,87,0,0,100
8,88,0,0,100
8,89,0,0,100
8,90,0,0,100
8,91,0,0,100
8,92,0,0,100
8,93,0,0,100
8,94,0,0,100
8,95,0,0,100
8,96,0,0,100
8,97,0,0,100
8,98,0,0,100
8,99,0,0,100
8,100,0,0,100
8,101,0,0,100
8,102,0,0,100
8,103,0,0,100
8,104,0,0,100
8,105,0,0,100
8,106,0,0,100
8,107,0,0,100
8,108,0,0,100
8,109,0,0,100
8,110,0,0,100
8,111,0,0,100
8,112,0,0,100
8,113,0,0,100
8,114,0,0,100
8,115,0,0,100
8,116,0,0,100
8,117,0,0,100
8,118,0,0,100
8,119,0,0,100
8,120,0,0,100
8,121,0,0,100
8,122,0,0,100
8,123,0,0,100
8,124,0,0,100
8,125,0,0,100
8,126,0,0,100
8,127,0,0,100
8,128,0,0,100
8,129,0,0,100
8,130,0,0,100
8,131,0,0,100
8,132,0,0,100
8,133,0,0,100
8,134,0,0,100
8,135,0,0,100
8,136,0,0,100
8,137,0,0,100
8,138,0,0,100
8,139,0,0,100
8,140,0,0,100
8,141,0,0,100
8,142,0,0,100
8,143,0,0,100
8,144,0,0,100
8,145,0,0,100
8,146,0,0,100
8,147,0,0,100
8,148,0,0,100
8,149,0,0,100
8,150,0,0,100
8,151,0,0,100
8,152,0,0,100
8,153,0,0,100
8,154,0,0,100
8,155,0,0,100
8,156,0,0,100
8,157,0,0,100
8,158,0,0,100
8,159,0,0,100
8,160,0,0,100
8,161,0,0,100
8,162,0,0,100
8,163,0,0,100
8,164,0,0,100
8,165,0,0,100
8,166,0,0,100
8,167,0,0,100
8,168,0,0,100
8,169,0,0,100
8,170,0,0,100
8,171,0,0,100
8,172,0,0,100
8,173,0,0,100
8,174,0,0,100
8,175,0,0,100
8,176,0,0,100
8,177,0,0,100
8,178,0,0,100
8,179,0,0,100
8,180,0,0,100
8,181,0,0,100
8,182,0,0,100
8,183,0,0,100
8,184,0,0,100
8,185,0,0,100
8,186,0,0,100
8,187,0,0,100
8,188,0,0,100
8,189,0,0,100
8,190,0,0,100
8,191,0,0,100
8,192,0,0,100
8,193,0,0,100
8,194,0,0,100
8,195,0,0,100
8,196,0,0,100
8,197,0,0,100
8,198,0,0,100
8,199,0,0,100
8,200,0,0,100
9,0,95,5,0
9,1,87,13,0
9,2,71,29,0
9,3,56,44,0
9,4,40,60,0
9,5,25,75,0
9,6,16,84,0
9,7,13,87,0
9,8,6,94,0
9,9,4,96,0
9,10,1,99,0
9,11,0,100,0
9,12,0,100,0
9,13,0,100,0
9,14,0,100,0
9,15,0,100,0
9,16,0,100,0
9,17,0,100,0
9,18,0,100,0
9,19,0,100,0
9,20,0,100,0
9,21,0,95,5
9,22,0,87,13
9,23,0,71,29
9,24,0,56,44
9,25,0,40,60
9,26,0,25,75
9,27,0,16,84
9,28,0,13,87
9,29,0,6,94
9,30,0,4,96
9,31,0,1,99
9,32,0,0,100
9,33,0,0,100
9,34,0,0,100
9,35,0,0,100
9,36,0,0,100
9,37,0,0,100
9,38,0,0,100
9,39,0,0,100
9,40,0,0,100
9,41,0,0,100
9,42,0,0,100
9,43,0,0,100
9,44,0,0,100
9,45,0,0,100
9,46,0,0,100
9,47,0,0,100
9,48,0,0,100
9,49,0,0,100
9,50,0,0,100
9,51,0,0,100
9,52,0,0,100
9,53,0,0,100
9,54,0,0,100
9,55,0,0,100
9,56,0,0,100
9,57,0,0,100
9,58,0,0,100
9,59,0,0,100
9,60,0,0,100
9,61,0,0,100
9,62,0,0,100
9,63,0,0,100
9,64,0,0,100
9,65,0,0,100
9,66,0,0,100
9,67,0,0,100
9,68,0,0,100
9,69,0,0,100
9,70,0,0,100
9,71,0,0,100
9,72,0,0,100
9,73,0,0,100
9,74,0,0,100
9,75,0,0,100
9,76,0,0,100
9,77,0,0,100
9,78,0,0,100
9,79,0,0,100
9,80,0,0,100
9,81,0,0,100
9,82,0,0,100
9,83,0,0,100
9,84,0,0,100
9,85,0,0,100
9,86,0,0,100
9,87,0,0,100
9,88,0,0,100
9,89,0,0,100
9,90,0,0,100
9,91,0,0,100
9,92,0,0,100
9,93,0,0,100
9,94,0,0,100
9,95,0,0,100
9,96,0,0,100
9,97,0,0,100
9,98,0,0,100
9,99,0,0,100
9,100,0,0,100
9,101,0,0,100
9,102,0,0,100
9,103,0,0,100
9,104,0,0,100
9,105,0,0,100
9,106,0,0,100
9,107,0,0,100
9,108,0,0,100
9,109,0,0,100
9,110,0,0,100
9,111,0,0,100
9,112,0,0,100
9,113,0,0,100
9,114,0,0,100
9,115,0,0,100
9,116,0,0,100
9,117,0,0,100
9,118,0,0,100
9,119,0,0,100
9,120,0,0,100
9,121,0,0,100
9,122,0,0,100
9,123,0,0,100
9,124,0,0,100
9,125,0,0,100
9,126,0,0,100
9,127,0,0,100
9,128,0,0,100
9,129,0,0,100
9,130,0,0,100
9,131,0,0,100
9,132,0,0,100
9,133,0,0,100
9,134,0,0,100
9,135,0,0,100
9,136,0,0,100
9,137,0,0,100
9,138,0,0,100
9,139,0,0,100
9,140,0,0,100
9,141,0,0,100
9,142,0,0,100
9,143,0,0,100
9,144,0,0,100
9,145,0,0,100
9,146,0,0,100
9,147,0,0,100
9,148,0,0,100
9,149,0,0,100
9,150,0,0,100
9,151,0,0,100
9,152,0,0,100
9,153,0,0,100
9,154,0,0,100
9,155,0,0,100
9,156,0,0,100
9,157,0,0,100
9,158,0,0,100
9,159,0,0,100
9,160,0,0,100
9,161,0,0,100
9,162,0,0,100
9,163,0,0,100
9,164,0,0,100
9,165,0,0,100
9,166,0,0,100
9,167,0,0,100
9,168,0,0,100
9,169,0,0,100
9,170,0,0,100
9,171,0,0,100
9,172,0,0,100
9,173,0,0,100
9,174,0,0,100
9,175,0,0,100
9,176,0,0,100
9,177,0,0,100
9,178,0,0,100
9,179,0,0,100
9,180,0,0,100
9,181,0,0,100
9,182,0,0,100
9,183,0,0,100
9,184,0,0,100
9,185,0,0,100
9,186,0,0,100
9,187,0,0,100
9,188,0,0,100
9,189,0,0,100
9,190,0,0,100
9,191,0,0,100
9,192,0,0,100
9,193,0,0,100
9,194,0,0,100
9,195,0,0,100
9,196,0,0,100
9,197,0,0,100
9,198,0,0,100
9,199,0,0,100
9,200,0,0,100
10,0,95,5,0
10,1,86,14,0
10,2,70,30,0
10,3,58,42,0
10,4,48,52,0
10,5,40,60,0
10,6,35,65,0
10,7,28,72,0
10,8,24,76,0
10,9,22,78,0
10,10,21,79,0
10,11,15,85,0
10,12,8,92,0
10,13,3,97,0
10,14,1,99,0
10,15,1,99,0
10,16,1,99,0
10,17,1,99,0
10,18,1,99,0
10,19,0,100,0
10,20,0,100,0
10,21,0,95,5
10,22,0,86,14
10,23,0,70,30
10,24,0,58,42
10,25,0,48,52
10,26,0,40,60
10,27,0,35,65
10,28,0,28,72
10,29,0,24,76
10,30,0,22,78
10,31,0,21,79
10,32,0,15,85
10,33,0,8,92
10,34,0,3,97
10,35,0,1,99
10,36,0,1,99
10,37,0,1,99
10,38,0,1,99
10,39,0,1,99
10,40,0,0,100
10,41,0,0,100
10,42,0,0,100
10,43,0,0,100
10,44,0,0,100
10,45,0,0,100
10,46,0,0,100
10,47,0,0,100
10,48,0,0,100
10,49,0,0,100
10,50,0,0,100
10,51,0,0,100
10,52,0,0,100
10,53,0,0,100
10,54,0,0,100
10,55,0,0,100
10,56,0,0,100
10,57,0,0,100
10,58,0,0,100
10,59,0,0,100
10,60,0,0,100
10,61,0,0,100
10,62,0,0,100
10,63,0,0,100
10,64,0,0,100
10,65,0,0,100
10,66,0,0,100
10,67,0,0,100
10,68,0,0,100
10,69,0,0,100
10,70,0,0,100
10,71,0,0,100
10,72,0,0,100
10,73,0,0,100
10,74,0,0,100
10,75,0,0,100
10,76,0,0,100
10,77,0,0,100
10,78,0,0,100
10,79,0,0,100
10,80,0,0,100
10,81,0,0,100
10,82,0,0,100
10,83,0,0,100
10,84,0,0,100
10,85,0,0,100
10,86,0,0,100
10,87,0,0,100
10,88,0,0,100
10,89,0,0,100
10,90,0,0,100
10,91,0,0,100
10,92,0,0,100
10,93,0,0,100
10,94,0,0,100
10,95,0,0,100
10,96,0,0,100
10,97,0,0,100
10,98,0,0,100
10,99,0,0,100
10,100,0,0,100
10,101,0,0,100
10,102,0,0,100
10,103,0,0,100
10,104,0,0,100
10,105,0,0,100
10,106,0,0,100
10,107,0,0,100
10,108,0,0,100
10,109,0,0,100
10,110,0,0,100
10,111,0,0,100
10,112,0,0,100
10,113,0,0,100
10,114,0,0,100
10,115,0,0,100
10,116,0,0,100
10,117,0,0,100
10,118,0,0,100
10,119,0,0,100
10,120,0,0,100
10,121,0,0,100
10,122,0,0,100
10,123,0,0,100
10,124,0,0,100
10,125,0,0,100
10,126,0,0,100
10,127,0,0,100
10,128,0,0,100
10,129,0,0,100
10,130,0,0,100
10,131,0,0,100
10,132,0,0,100
10,133,0,0,100
10,134,0,0,100
10,135,0,0,100
10,136,0,0,100
10,137,0,0,100
10,138,0,0,100
10,139,0,0,100
10,140,0,0,100
10,141,0,0,100
10,142,0,0,100
10,143,0,0,100
10,144,0,0,100
10,145,0,0,100
10,146,0,0,100
10,147,0,0,100
10,148,0,0,100
10,149,0,0,100
10,150,0,0,100
10,151,0,0,100
10,152,0,0,100
10,153,0,0,100
10,154,0,0,100
10,155,0,0,100
10,156,0,0,100
10,157,0,0,100
10,158,0,0,100
10,159,0,0,100
10,160,0,0,100
10,161,0,0,100
10,162,0,0,100
10,163,0,0,100
10,164,0,0,100
10,165,0,0,100
10,166,0,0,100
10,167,0,0,100
10,168,0,0,100
10,169,0,0,100
10,170,0,0,100
10,171,0,0,100
10,172,0,0,100
10,173,0,0,100
10,174,0,0,100
10,175,0,0,100
10,176,0,0,100
10,177,0,0,100
10,178,0,0,100
10,179,0,0,100
10,180,0,0,100
10,181,0,0,100
10,182,0,0,100
10,183,0,0,100
10,184,0,0,100
10,185,0,0,100
10,186,0,0,100
10,187,0,0,100
10,188,0,0,100
10,189,0,0,100
10,190,0,0,100
10,191,0,0,100
10,192,0,0,100
10,193,0,0,100
10,194,0,0,100
10,195,0,0,100
10,196,0,0,100
10,197,0,0,100
10,198,0,0,100
10,199,0,0,100
10,200,0,0,100
11,0,95,5,0
11,1,86,14,0
11,2,70,30,0
11,3,55,45,0
11,4,42,58,0
11,5,34,66,0
11,6,25,75,0
11,7,18,82,0
11,8,15,85,0
11,9,13,87,0
11,10,8,92,0
11,11,7,93,0
11,12,7,93,0
11,13,7,93,0
11,14,7,93,0
11,15,7,93,0
11,16,7,93,0
11,17,7,93,0
11,18,6,94,0
11,19,5,95,0
11,20,5,95,0
11,21,2,93,5
11,22,2,84,14
11,23,2,68,30
11,24,2,53,45
11,25,2,40,58
11,26,1,33,66
11,27,1,24,75
11,28,0,18,82
11,29,0,15,85
11,30,0,13,87
11,31,0,8,92
11,32,0,7,93
11,33,0,7,93
11,34,0,7,93
11,35,0,7,93
11,36,0,7,93
11,37,0,7,93
11,38,0,7,93
11,39,0,6,94
11,40,0,5,95
11,41,0,5,95
11,42,0,2,98
11,43,0,2,98
11,44,0,2,98
11,45,0,2,98
11,46,0,2,98
11,47,0,1,99
11,48,0,1,99
11,49,0,0,100
11,50,0,0,100
11,51,0,0,100
11,52,0,0,100
11,53,0,0,100
11,54,0,0,100
11,55,0,0,100
11,56,0,0,100
11,57,0,0,100
11,58,0,0,100
11,59,0,0,100
11,60,0,0,100
11,61,0,0,100
11,62,0,0,100
11,63,0,0,100
11,64,0,0,100
11,65,0,0,100
11,66,0,0,100
11,67,0,0,100
11,68,0,0,100
11,69,0,0,100
11,70,0,0,100
11,71,0,0,100
11,72,0,0,100
11,73,0,0,100
11,74,0,0,100
11,75,0,0,100
11,76,0,0,100
11,77,0,0,100
11,78,0,0,100
11,79,0,0,100
11,80,0,0,100
11,81,0,0,100
11,82,0,0,100
11,83,0,0,100
11,84,0,0,100
11,85,0,0,100
11,86,0,0,100
11,87,0,0,100
11,88,0,0,100
11,89,0,0,100
11,90,0,0,100
11,91,0,0,100
11,92,0,0,100
11,93,0,0,100
11,94,0,0,100
11,95,0,0,100
11,96,0,0,100
11,97,0,0,100
11,98,0,0,100
11,99,0,0,100
11,100,0,0,100
11,101,0,0,100
11,102,0,0,100
11,103,0,0,100
11,104,0,0,100
11,105,0,0,100
11,106,0,0,100
11,107,0,0,100
11,108,0,0,100
11,109,0,0,100
11,110,0,0,100
11,111,0,0,100
11,112,0,0,100
11,113,0,0,100
11,114,0,0,100
11,115,0,0,100
11,116,0,0,100
11,117,0,0,100
11,118,0,0,100
11,119,0,0,100
11,120,0,0,100
11,121,0,0,100
11,122,0,0,100
11,123,0,0,100
11,124,0,0,100
11,125,0,0,100
11,126,0,0,100
11,127,0,0,100
11,128,0,0,100
11,129,0,0,100
11,130,0,0,100
11,131,0,0,100
11,132,0,0,100
11,133,0,0,100
11,134,0,0,100
11,135,0,0,100
11,136,0,0,100
11,137,0,0,100
11,138,0,0,100
11,139,0,0,100
11,140,0,0,100
11,141,0,0,100
11,142,0,0,100
11,143,0,0,100
11,144,0,0,100
11,145,0,0,100
11,146,0,0,100
11,147,0,0,100
11,148,0,0,100
11,149,0,0,100
11,150,0,0,100
11,151,0,0,100
11,152,0,0,100
11,153,0,0,100
11,154,0,0,100
11,155,0,0,100
11,156,0,0,100
11,157,0,0,100
11,158,0,0,100
11,159,0,0,100
11,160,0,0,100
11,161,0,0,100
11,162,0,0,100
11,163,0,0,100
11,164,0,0,100
11,165,0,0,100
11,166,0,0,100
11,167,0,0,100
11,168,0,0,100
11,169,0,0,100
11,170,0,0,100
11,171,0,0,100
11,172,0,0,100
11,173,0,0,100
11,174,0,0,100
11,175,0,0,100
11,176,0,0,100
11,177,0,0,100
11,178,0,0,100
11,179,0,0,100
11,180,0,0,100
11,181,0,0,100
11,182,0,0,100
11,183,0,0,100
11,184,0,0,100
11,185,0,0,100
11,186,0,0,100
11,187,0,0,100
11,188,0,0,100
11,189,0,0,100
11,190,0,0,100
11,191,0,0,100
11,192,0,0,100
11,193,0,0,100
11,194,0,0,100
11,195,0,0,100
11,196,0,0,100
11,197,0,0,100
11,198,0,0,100
11,199,0,0,100
11,200,0,0,100
12,0,95,5,0
12,1,89,11,0
12,2,78,22,0
12,3,65,35,0
12,4,49,51,0
12,5,41,59,0
12,6,30,70,0
12,7,23,77,0
12,8,21,79,0
12,9,14,86,0
12,10,13,87,0
12,11,11,89,0
12,12,3,97,0
12,13,2,98,0
12,14,2,98,0
12,15,0,100,0
12,16,0,100,0
12,17,0,100,0
12,18,0,100,0
12,19,0,100,0
12,20,0,100,0
12,21,0,95,5
12,22,0,89,11
12,23,0,78,22
12,24,0,65,35
12,25,0,49,51
12,26,0,41,59
12,27,0,30,70
12,28,0,23,77
12,29,0,21,79
12,30,0,14,86
12,31,0,13,87
12,32,0,11,89
12,33,0,3,97
12,34,0,2,98
12,35,0,2,98
12,36,0,0,100
12,37,0,0,100
12,38,0,0,100
12,39,0,0,100
12,40,0,0,100
12,41,0,0,100
12,42,0,0,100
12,43,0,0,100
12,44,0,0,100
12,45,0,0,100
12,46,0,0,100
12,47,0,0,100
12,48,0,0,100
12,49,0,0,100
12,50,0,0,100
12,51,0,0,100
12,52,0,0,100
12,53,0,0,100
12,54,0,0,100
12,55,0,0,100
12,56,0,0,100
12,57,0,0,100
12,58,0,0,100
12,59,0,0,100
12,60,0,0,100
12,61,0,0,100
12,62,0,0,100
12,63,0,0,100
12,64,0,0,100
12,65,0,0,100
12,66,0,0,100
12,67,0,0,100
12,68,0,0,100
12,69,0,0,100
12,70,0,0,100
12,71,0,0,100
12,72,0,0,100
12,73,0,0,100
12,74,0,0,100
12,75,0,0,100
12,76,0,0,100
12,77,0,0,100
12,78,0,0,100
12,79,0,0,100
12,80,0,0,100
12,81,0,0,100
12,82,0,0,100
12,83,0,0,100
12,84,0,0,100
12,85,0,0,100
12,86,0,0,100
12,87,0,0,100
12,88,0,0,100
12,89,0,0,100
12,90,0,0,100
12,91,0,0,100
12,92,0,0,100
12,93,0,0,100
12,94,0,0,100
12,95,0,0,100
12,96,0,0,100
12,97,0,0,100
12,98,0,0,100
12,99,0,0,100
12,100,0,0,100
12,101,0,0,100
12,102,0,0,100
12,103,0,0,100
12,104,0,0,100
12,105,0,0,100
12,106,0,0,100
12,107,0,0,100
12,108,0,0,100
12,109,0,0,100
12,110,0,0,100
12,111,0,0,100
12,112,0,0,100
12,113,0,0,100
12,114,0,0,100
12,115,0,0,100
12,116,0,0,100
12,117,0,0,100
12,118,0,0,100
12,119,0,0,100
12,120,0,0,100
12,121,0,0,100
12,122,0,0,100
12,123,0,0,100
12,124,0,0,100
12,125,0,0,100
12,126,0,0,100
12,127,0,0,100
12,128,0,0,100
12,129,0,0,100
12,130,0,0,100
12,131,0,0,100
12,132,0,0,100
12,133,0,0,100
12,134,0,0,100
12,135,0,0,100
12,136,0,0,100
12,137,0,0,100
12,138,0,0,100
12,139,0,0,100
12,140,0,0,100
12,141,0,0,100
12,142,0,0,100
12,143,0,0,100
12,144,0,0,100
12,145,0,0,100
12,146,0,0,100
12,147,0,0,100
12,148,0,0,100
12,149,0,0,100
12,150,0,0,100
12,151,0,0,100
12,152,0,0,100
12,153,0,0,100
12,154,0,0,100
12,155,0,0,100
12,156,0,0,100
12,157,0,0,100
12,158,0,0,100
12,159,0,0,100
12,160,0,0,100
12,161,0,0,100
12,162,0,0,100
12,163,0,0,100
12,164,0,0,100
12,165,0,0,100
12,166,0,0,100
12,167,0,0,100
12,168,0,0,100
12,169,0,0,100
12,170,0,0,100
12,171,0,0,100
12,172,0,0,100
12,173,0,0,100
12,174,0,0,100
12,175,0,0,100
12,176,0,0,100
12,177,0,0,100
12,178,0,0,100
12,179,0,0,100
12,180,0,0,100
12,181,0,0,100
12,182,0,0,100
12,183,0,0,100
12,184,0,0,100
12,185,0,0,100
12,186,0,0,100
12,187,0,0,100
12,188,0,0,100
12,189,0,0,100
12,190,0,0,100
12,191,0,0,100
12,192,0,0,100
12,193,0,0,100
12,194,0,0,100
12,195,0,0,100
12,196,0,0,100
12,197,0,0,100
12,198,0,0,100
12,199,0,0,100
12,200,0,0,100
13,0,95,5,0
13,1,86,14,0
13,2,74,26,0
13,3,64,36,0
13,4,50,50,0
13,5,39,61,0
13,6,25,75,0
13,7,21,79,0
13,8,7,93,0
13,9,3,97,0
13,10,2,98,0
13,11,1,99,0
13,12,1,99,0
13,13,0,100,0
13,14,0,100,0
13,15,0,100,0
13,16,0,100,0
13,17,0,100,0
13,18,0,100,0
13,19,0,100,0
13,20,0,100,0
13,21,0,95,5
13,22,0,86,14
13,23,0,74,26
13,24,0,64,36
13,25,0,50,50
13,26,0,39,61
13,27,0,25,75
13,28,0,21,79
13,29,0,7,93
13,30,0,3,97
13,31,0,2,98
13,32,0,1,99
13,33,0,1,99
13,34,0,0,100
13,35,0,0,100
13,36,0,0,100
13,37,0,0,100
13,38,0,0,100
13,39,0,0,100
13,40,0,0,100
13,41,0,0,100
13,42,0,0,100
13,43,0,0,100
13,44,0,0,100
13,45,0,0,100
13,46,0,0,100
13,47,0,0,100
13,48,0,0,100
13,49,0,0,100
13,50,0,0,100
13,51,0,0,100
13,52,0,0,100
13,53,0,0,100
13,54,0,0,100
13,55,0,0,100
13,56,0,0,100
13,57,0,0,100
13,58,0,0,100
13,59,0,0,100
13,60,0,0,100
13,61,0,0,100
13,62,0,0,100
13,63,0,0,100
13,64,0,0,100
13,65,0,0,100
13,66,0,0,100
13,67,0,0,100
13,68,0,0,100
13,69,0,0,100
13,70,0,0,100
13,71,0,0,100
13,72,0,0,100
13,73,0,0,100
13,74,0,0,100
13,75,0,0,100
13,76,0,0,100
13,77,0,0,100
13,78,0,0,100
13,79,0,0,100
13,80,0,0,100
13,81,0,0,100
13,82,0,0,100
13,83,0,0,100
13,84,0,0,100
13,85,0,0,100
13,86,0,0,100
13,87,0,0,100
13,88,0,0,100
13,89,0,0,100
13,90,0,0,100
13,91,0,0,100
13,92,0,0,100
13,93,0,0,100
13,94,0,0,100
13,95,0,0,100
13,96,0,0,100
13,97,0,0,100
13,98,0,0,100
13,99,0,0,100
13,100,0,0,100
13,101,0,0,100
13,102,0,0,100
13,103,0,0,100
13,104,0,0,100
13,105,0,0,100
13,106,0,0,100
13,107,0,0,100
13,108,0,0,100
13,109,0,0,100
13,110,0,0,100
13,111,0,0,100
13,112,0,0,100
13,113,0,0,100
13,114,0,0,100
13,115,0,0,100
13,116,0,0,100
13,117,0,0,100
13,118,0,0,100
13,119,0,0,100
13,120,0,0,100
13,121,0,0,100
13,122,0,0,100
13,123,0,0,100
13,124,0,0,100
13,125,0,0,100
13,126,0,0,100
13,127,0,0,100
13,128,0,0,100
13,129,0,0,100
13,130,0,0,100
13,131,0,0,100
13,132,0,0,100
13,133,0,0,100
13,134,0,0,100
13,135,0,0,100
13,136,0,0,100
13,137,0,0,100
13,138,0,0,100
13,139,0,0,100
13,140,0,0,100
13,141,0,0,100
13,142,0,0,100
13,143,0,0,100
13,144,0,0,100
13,145,0,0,100
13,146,0,0,100
13,147,0,0,100
13,148,0,0,100
13,149,0,0,100
13,150,0,0,100
13,151,0,0,100
13,152,0,0,100
13,153,0,0,100
13,154,0,0,100
13,155,0,0,100
13,156,0,0,100
13,157,0,0,100
13,158,0,0,100
13,159,0,0,100
13,160,0,0,100
13,161,0,0,100
13,162,0,0,100
13,163,0,0,100
13,164,0,0,100
13,165,0,0,100
13,166,0,0,100
13,167,0,0,100
13,168,0,0,100
13,169,0,0,100
13,170,0,0,100
13,171,0,0,100
13,172,0,0,100
13,173,0,0,100
13,174,0,0,100
13,175,0,0,100
13,176,0,0,100
13,177,0,0,100
13,178,0,0,100
